11/11/2021 19:35:05.999;11/11/2021 19:35:06.999;11/11/2021 19:35:07.999;11/11/2021 19:35:08.999;11/11/2021 19:35:09.999
0.157357;0.148489;0.148437;0.148399;0.148386
0.148361;0.139470;0.139397;0.139354;0.139287
0.139210;0.130445;0.130430;0.130365;0.130290
0.130290;0.121386;0.121328;0.121285;0.121255
0.121217;0.112334;0.112319;0.112303;0.112195
0.112242;0.103159;0.103178;0.103219;0.103118
0.103210;0.094129;0.094084;0.094136;0.094093
0.094103;0.085130;0.085119;0.085202;0.085121
0.085164;0.076045;0.076015;0.076098;0.076102
0.076077;0.066981;0.066973;0.067078;0.067117
0.067093;0.057844;0.057781;0.057924;0.057993
0.057970;0.048720;0.048711;0.048760;0.048882
0.048766;0.039608;0.039631;0.039684;0.039841
0.039762;0.030478;0.030471;0.030426;0.030640
0.030556;0.021384;0.021377;0.021335;0.021565
0.021464;0.012176;0.012174;0.012090;0.012336
0.012287;0.003115;0.003114;0.003002;0.003163
0.003086;-0.005891;-0.005907;-0.005984;-0.005853
-0.005870;-0.014932;-0.014930;-0.015042;-0.014951
-0.014945;-0.023923;-0.023905;-0.023907;-0.023981
-0.023890;-0.032964;-0.032994;-0.032984;-0.033101
-0.032957;-0.041950;-0.041950;-0.041903;-0.042081
-0.041996;-0.050962;-0.050982;-0.050826;-0.050995
-0.050966;-0.059896;-0.059988;-0.059861;-0.060016
-0.059981;-0.068896;-0.069025;-0.068809;-0.068921
-0.068985;-0.078033;-0.078188;-0.077960;-0.078036
-0.078101;-0.087070;-0.087256;-0.086997;-0.087022
-0.087159;-0.096072;-0.096263;-0.096104;-0.096008
-0.096223;-0.105164;-0.105320;-0.105200;-0.105095
-0.105277;-0.114186;-0.114365;-0.114284;-0.114118
-0.114298;-0.123296;-0.123475;-0.123436;-0.123298
-0.123361;-0.132366;-0.132498;-0.132482;-0.132320
-0.132436;-0.141336;-0.141439;-0.141528;-0.141360
-0.141407;-0.150360;-0.150435;-0.150491;-0.150417
-0.150362;-0.159360;-0.159401;-0.159482;-0.159401
-0.159340;-0.168442;-0.168413;-0.168509;-0.168533
-0.168303;-0.177387;-0.177380;-0.177461;-0.177463
-0.177324;-0.186318;-0.186249;-0.186328;-0.186419
-0.186282;-0.195284;-0.195205;-0.195247;-0.195391
-0.195183;-0.204221;-0.204190;-0.204166;-0.204378
-0.204188;-0.213252;-0.213203;-0.213126;-0.213369
-0.213095;-0.222183;-0.222176;-0.222058;-0.222341
-0.222201;-0.231081;-0.231098;-0.230933;-0.231267
-0.231113;-0.240076;-0.240072;-0.239843;-0.240158
-0.240031;-0.248950;-0.249025;-0.248733;-0.249126
-0.249085;-0.257978;-0.258031;-0.257732;-0.258106
-0.258008;-0.266951;-0.266981;-0.266689;-0.267050
-0.267056;-0.275812;-0.275836;-0.275517;-0.275900
-0.275903;-0.284760;-0.284801;-0.284463;-0.284827
-0.284818;-0.293672;-0.293620;-0.293356;-0.293709
-0.293698;-0.302705;-0.302545;-0.302271;-0.302618
-0.302527;-0.311610;-0.311433;-0.311196;-0.311549
-0.311540;-0.320435;-0.320195;-0.320008;-0.320373
-0.320309;-0.329306;-0.329080;-0.328908;-0.329266
-0.329133;-0.338082;-0.337838;-0.337737;-0.338088
-0.337969;-0.346973;-0.346669;-0.346671;-0.346973
-0.346771;-0.355719;-0.355451;-0.355535;-0.355827
-0.355701;-0.364376;-0.364126;-0.364218;-0.364521
-0.364362;-0.373095;-0.372937;-0.373003;-0.373298
-0.373164;-0.381751;-0.381569;-0.381690;-0.382004
-0.381819;-0.390544;-0.390363;-0.390477;-0.390775
-0.390561;-0.399129;-0.399095;-0.399175;-0.399456
-0.399306;-0.407799;-0.407768;-0.407740;-0.408044
-0.407857;-0.416502;-0.416487;-0.416422;-0.416732
-0.416539;-0.425131;-0.425130;-0.424980;-0.425315
-0.425082;-0.433943;-0.433905;-0.433757;-0.434031
-0.433756;-0.442564;-0.442502;-0.442399;-0.442603
-0.442429;-0.451163;-0.451120;-0.450923;-0.451144
-0.450989;-0.459752;-0.459696;-0.459603;-0.459783
-0.459603;-0.468348;-0.468214;-0.468134;-0.468326
-0.468161;-0.477042;-0.476884;-0.476868;-0.476997
-0.476800;-0.485549;-0.485386;-0.485419;-0.485517
-0.485425;-0.494039;-0.493915;-0.493970;-0.494051
-0.493923;-0.502516;-0.502431;-0.502455;-0.502623
-0.502414;-0.511054;-0.510921;-0.510927;-0.511079
-0.510893;-0.519608;-0.519503;-0.519518;-0.519660
-0.519429;-0.528072;-0.527958;-0.527911;-0.528116
-0.527921;-0.536523;-0.536376;-0.536315;-0.536504
-0.536337;-0.544883;-0.544770;-0.544642;-0.544900
-0.544730;-0.553342;-0.553144;-0.553010;-0.553231
-0.553111;-0.561783;-0.561538;-0.561435;-0.561613
-0.561485;-0.570153;-0.569888;-0.569742;-0.569899
-0.569866;-0.578412;-0.578218;-0.578030;-0.578134
-0.578125;-0.586699;-0.586481;-0.586338;-0.586371
-0.586379;-0.594931;-0.594726;-0.594600;-0.594600
-0.594666;-0.603201;-0.603032;-0.602953;-0.602868
-0.602885;-0.611438;-0.611300;-0.611187;-0.611115
-0.611178;-0.619493;-0.619469;-0.619334;-0.619267
-0.619318;-0.627681;-0.627608;-0.627514;-0.627440
-0.627451;-0.635788;-0.635731;-0.635698;-0.635602
-0.635631;-0.643914;-0.643919;-0.643891;-0.643800
-0.643770;-0.651997;-0.652082;-0.652024;-0.651896
-0.652012;-0.659958;-0.660101;-0.660040;-0.659950
-0.660005;-0.668048;-0.668100;-0.668068;-0.667959
-0.668055;-0.675975;-0.676106;-0.676099;-0.675950
-0.676049;-0.684056;-0.684217;-0.684139;-0.684000
-0.684016;-0.692027;-0.692257;-0.692081;-0.691980
-0.692048;-0.699900;-0.700088;-0.699921;-0.699863
-0.699872;-0.707871;-0.707974;-0.707841;-0.707765
-0.707752;-0.715744;-0.715826;-0.715650;-0.715623
-0.715528;-0.723696;-0.723745;-0.723579;-0.723590
-0.723330;-0.731558;-0.731571;-0.731403;-0.731474
-0.731248;-0.739369;-0.739276;-0.739121;-0.739223
-0.738931;-0.747144;-0.746999;-0.746943;-0.747027
-0.746697;-0.754826;-0.754637;-0.754625;-0.754778
-0.754420;-0.762651;-0.762507;-0.762483;-0.762583
-0.762182;-0.770282;-0.770168;-0.770192;-0.770345
-0.770005;-0.777884;-0.777717;-0.777780;-0.777897
-0.777581;-0.785493;-0.785434;-0.785466;-0.785530
-0.785228;-0.792953;-0.792971;-0.792986;-0.793055
-0.792773;-0.800565;-0.800643;-0.800649;-0.800697
-0.800364;-0.808029;-0.808179;-0.808175;-0.808244
-0.807976;-0.815457;-0.815616;-0.815594;-0.815639
-0.815362;-0.822884;-0.823075;-0.823032;-0.823104
-0.822793;-0.830249;-0.830412;-0.830375;-0.830443
-0.830172;-0.837737;-0.837951;-0.837835;-0.837948
-0.837593;-0.845104;-0.845245;-0.845141;-0.845326
-0.845003;-0.852407;-0.852525;-0.852387;-0.852542
-0.852294;-0.859692;-0.859799;-0.859650;-0.859848
-0.859618;-0.866988;-0.867001;-0.866832;-0.867023
-0.866842;-0.874337;-0.874289;-0.874195;-0.874336
-0.874214;-0.881523;-0.881449;-0.881332;-0.881567
-0.881509;-0.888699;-0.888573;-0.888487;-0.888640
-0.888655;-0.895789;-0.895627;-0.895617;-0.895777
-0.895797;-0.902876;-0.902703;-0.902650;-0.902814
-0.902902;-0.909998;-0.909866;-0.909817;-0.909972
-0.910008;-0.916998;-0.916904;-0.916843;-0.916997
-0.917112;-0.923897;-0.923833;-0.923805;-0.923944
-0.924088;-0.930792;-0.930767;-0.930773;-0.930861
-0.930986;-0.937670;-0.937728;-0.937663;-0.937723
-0.937855;-0.944557;-0.944661;-0.944622;-0.944668
-0.944731;-0.951401;-0.951538;-0.951514;-0.951486
-0.951623;-0.958091;-0.958301;-0.958289;-0.958213
-0.958349;-0.964862;-0.965048;-0.965046;-0.964948
-0.965059;-0.971619;-0.971739;-0.971764;-0.971620
-0.971750;-0.978429;-0.978534;-0.978516;-0.978416
-0.978409;-0.985168;-0.985199;-0.985184;-0.985050
-0.985149;-0.991729;-0.991715;-0.991714;-0.991606
-0.991684;-0.998409;-0.998333;-0.998247;-0.998198
-0.998217;-1.004947;-1.004866;-1.004753;-1.004720
-1.004715;-1.011552;-1.011451;-1.011298;-1.011287
-1.011212;-1.018063;-1.017956;-1.017759;-1.017783
-1.017742;-1.024406;-1.024301;-1.024106;-1.024201
-1.024063;-1.030771;-1.030697;-1.030477;-1.030575
-1.030394;-1.037046;-1.037012;-1.036761;-1.036888
-1.036681;-1.043419;-1.043353;-1.043094;-1.043249
-1.042942;-1.049625;-1.049595;-1.049386;-1.049513
-1.049316;-1.055760;-1.055665;-1.055503;-1.055664
-1.055459;-1.061878;-1.061820;-1.061662;-1.061801
-1.061572;-1.067948;-1.067852;-1.067743;-1.067860
-1.067650;-1.074128;-1.073937;-1.073899;-1.073961
-1.073732;-1.080117;-1.079944;-1.079994;-1.080015
-1.079916;-1.086044;-1.085848;-1.085919;-1.085961
-1.085799;-1.091985;-1.091782;-1.091911;-1.091895
-1.091723;-1.097814;-1.097612;-1.097760;-1.097755
-1.097546;-1.103804;-1.103590;-1.103698;-1.103740
-1.103464;-1.109622;-1.109407;-1.109493;-1.109613
-1.109390;-1.115324;-1.115136;-1.115174;-1.115351
-1.115136;-1.121035;-1.120889;-1.120846;-1.121131
-1.120832;-1.126702;-1.126552;-1.126444;-1.126797
-1.126493;-1.132455;-1.132334;-1.132176;-1.132503
-1.132179;-1.138024;-1.137940;-1.137770;-1.138101
-1.137848;-1.143497;-1.143444;-1.143233;-1.143584
-1.143354;-1.148938;-1.148983;-1.148751;-1.149058
-1.148828;-1.154351;-1.154438;-1.154222;-1.154428
-1.154294;-1.159916;-1.159945;-1.159787;-1.159917
-1.159756;-1.165260;-1.165316;-1.165218;-1.165265
-1.165239;-1.170557;-1.170595;-1.170516;-1.170497
-1.170523;-1.175829;-1.175841;-1.175873;-1.175773
-1.175853;-1.181009;-1.181036;-1.181139;-1.180934
-1.180967;-1.186250;-1.186293;-1.186432;-1.186231
-1.186184;-1.191387;-1.191418;-1.191586;-1.191406
-1.191403;-1.196386;-1.196461;-1.196648;-1.196452
-1.196389;-1.201354;-1.201425;-1.201683;-1.201516
-1.201338;-1.206272;-1.206366;-1.206605;-1.206456
-1.206281;-1.211236;-1.211393;-1.211597;-1.211506
-1.211170;-1.216147;-1.216309;-1.216422;-1.216438
-1.216110;-1.220903;-1.221122;-1.221161;-1.221216
-1.220913;-1.225722;-1.225914;-1.225922;-1.226016
-1.225643;-1.230457;-1.230685;-1.230590;-1.230681
-1.230409;-1.235253;-1.235460;-1.235347;-1.235458
-1.235154;-1.239970;-1.240160;-1.240021;-1.240113
-1.239949;-1.244550;-1.244733;-1.244583;-1.244648
-1.244576;-1.249148;-1.249281;-1.249119;-1.249156
-1.249186;-1.253639;-1.253787;-1.253655;-1.253579
-1.253688;-1.258247;-1.258305;-1.258206;-1.258132
-1.258200;-1.262696;-1.262717;-1.262664;-1.262572
-1.262742;-1.266967;-1.266985;-1.266973;-1.266865
-1.267030;-1.271285;-1.271228;-1.271292;-1.271142
-1.271298;-1.275485;-1.275425;-1.275513;-1.275400
-1.275502;-1.279744;-1.279689;-1.279789;-1.279688
-1.279674;-1.283853;-1.283866;-1.283965;-1.283910
-1.283885;-1.287836;-1.287874;-1.287982;-1.287961
-1.287870;-1.291877;-1.291900;-1.292017;-1.292037
-1.291817;-1.295804;-1.295822;-1.295943;-1.296028
-1.295792;-1.299849;-1.299926;-1.299971;-1.300076
-1.299742;-1.303763;-1.303865;-1.303931;-1.304021
-1.303765;-1.307563;-1.307619;-1.307690;-1.307803
-1.307524;-1.311390;-1.311417;-1.311461;-1.311579
-1.311346;-1.315136;-1.315100;-1.315161;-1.315267
-1.315080;-1.318971;-1.318884;-1.318933;-1.319034
-1.318806;-1.322653;-1.322557;-1.322571;-1.322716
-1.322618;-1.326199;-1.326090;-1.326107;-1.326215
-1.326149;-1.329756;-1.329591;-1.329603;-1.329691
-1.329688;-1.333262;-1.333033;-1.333038;-1.333143
-1.333166;-1.336919;-1.336644;-1.336681;-1.336691
-1.336753;-1.340417;-1.340106;-1.340115;-1.340176
-1.340253;-1.343879;-1.343491;-1.343585;-1.343533
-1.343682;-1.347314;-1.346846;-1.347035;-1.346925
-1.347061;-1.350631;-1.350137;-1.350329;-1.350242
-1.350367;-1.354021;-1.353536;-1.353703;-1.353626
-1.353688;-1.357166;-1.356725;-1.356916;-1.356844
-1.356977;-1.360176;-1.359780;-1.359969;-1.359922
-1.359979;-1.363035;-1.362702;-1.362910;-1.362891
-1.362919;-1.365805;-1.365583;-1.365719;-1.365745
-1.365774;-1.368610;-1.368508;-1.368582;-1.368678
-1.368537;-1.371226;-1.371285;-1.371322;-1.371437
-1.371342;-1.373798;-1.373941;-1.373838;-1.374016
-1.373931;-1.376358;-1.376506;-1.376412;-1.376616
-1.376457;-1.378887;-1.379085;-1.378951;-1.379122
-1.378999;-1.381567;-1.381744;-1.381587;-1.381752
-1.381602;-1.384164;-1.384293;-1.384141;-1.384248
-1.384208;-1.386687;-1.386768;-1.386634;-1.386672
-1.386673;-1.389192;-1.389148;-1.389024;-1.389129
-1.389160;-1.391678;-1.391509;-1.391466;-1.391444
-1.391488;-1.394205;-1.394007;-1.394054;-1.393945
-1.393967;-1.396688;-1.396338;-1.396457;-1.396315
-1.396393;-1.398907;-1.398507;-1.398728;-1.398517
-1.398656;-1.401087;-1.400712;-1.400881;-1.400737
-1.400859;-1.403208;-1.402823;-1.403012;-1.402850
-1.402959;-1.405362;-1.405027;-1.405196;-1.405064
-1.405102;-1.407434;-1.407120;-1.407305;-1.407130
-1.407294;-1.409308;-1.409072;-1.409265;-1.409101
-1.409163;-1.411192;-1.410984;-1.411117;-1.410990
-1.411043;-1.412923;-1.412824;-1.412855;-1.412776
-1.412904;-1.414832;-1.414768;-1.414740;-1.414683
-1.414641;-1.416595;-1.416551;-1.416552;-1.416461
-1.416489;-1.418149;-1.418159;-1.418136;-1.418041
-1.418077;-1.419765;-1.419717;-1.419671;-1.419594
-1.419590;-1.421311;-1.421254;-1.421216;-1.421101
-1.421121;-1.422946;-1.422809;-1.422789;-1.422690
-1.422632;-1.424402;-1.424315;-1.424329;-1.424162
-1.424142;-1.425735;-1.425617;-1.425692;-1.425537
-1.425486;-1.427027;-1.426908;-1.427039;-1.426855
-1.426789;-1.428287;-1.428124;-1.428277;-1.428124
-1.428097;-1.429642;-1.429482;-1.429629;-1.429524
-1.429355;-1.430844;-1.430714;-1.430855;-1.430829
-1.430719;-1.431868;-1.431719;-1.431888;-1.431960
-1.431810;-1.432878;-1.432812;-1.432930;-1.433016
-1.432899;-1.433896;-1.433730;-1.433861;-1.434015
-1.433893;-1.435002;-1.434824;-1.434909;-1.435078
-1.434886;-1.435906;-1.435764;-1.435866;-1.436100
-1.435975;-1.436801;-1.436542;-1.436634;-1.436864
-1.436745;-1.437536;-1.437331;-1.437460;-1.437591
-1.437532;-1.438274;-1.438022;-1.438111;-1.438273
-1.438211;-1.439146;-1.438799;-1.438926;-1.439030
-1.438898;-1.439794;-1.439474;-1.439592;-1.439710
-1.439639;-1.440326;-1.439923;-1.440043;-1.440185
-1.440084;-1.440803;-1.440370;-1.440513;-1.440619
-1.440547;-1.441199;-1.440798;-1.440872;-1.440965
-1.440895;-1.441704;-1.441252;-1.441306;-1.441458
-1.441314;-1.442037;-1.441621;-1.441649;-1.441808
-1.441766;-1.442232;-1.441830;-1.441832;-1.441940
-1.441987;-1.442344;-1.442029;-1.442018;-1.442147
-1.442206;-1.442426;-1.442120;-1.442111;-1.442181
-1.442261;-1.442621;-1.442393;-1.442351;-1.442431
-1.442469;-1.442630;-1.442474;-1.442429;-1.442502
-1.442620;-1.442528;-1.442461;-1.442385;-1.442387
-1.442574;-1.442385;-1.442388;-1.442281;-1.442305
-1.442522;-1.442200;-1.442242;-1.442136;-1.442140
-1.442280;-1.442142;-1.442248;-1.442108;-1.442082
-1.442142;-1.441959;-1.442044;-1.441901;-1.441897
-1.442001;-1.441635;-1.441740;-1.441578;-1.441523
-1.441689;-1.441283;-1.441333;-1.441197;-1.441135
-1.441267;-1.440890;-1.440884;-1.440735;-1.440701
-1.440796;-1.440563;-1.440519;-1.440426;-1.440415
-1.440344;-1.440121;-1.439989;-1.439915;-1.439979
-1.439908;-1.439457;-1.439297;-1.439307;-1.439346
-1.439266;-1.438787;-1.438531;-1.438608;-1.438698
-1.438519;-1.438078;-1.437762;-1.437874;-1.437956
-1.437737;-1.437411;-1.437070;-1.437173;-1.437324
-1.437038;-1.436658;-1.436286;-1.436404;-1.436526
-1.436296;-1.435698;-1.435350;-1.435457;-1.435560
-1.435424;-1.434720;-1.434342;-1.434404;-1.434518
-1.434461;-1.433661;-1.433382;-1.433370;-1.433440
-1.433442;-1.432742;-1.432562;-1.432385;-1.432489
-1.432462;-1.431636;-1.431575;-1.431348;-1.431428
-1.431533;-1.430408;-1.430401;-1.430101;-1.430190
-1.430355;-1.429148;-1.429236;-1.428801;-1.428888
-1.429067;-1.427834;-1.427943;-1.427541;-1.427602
-1.427771;-1.426636;-1.426749;-1.426319;-1.426415
-1.426409;-1.425325;-1.425419;-1.425036;-1.425133
-1.425159;-1.423855;-1.423852;-1.423615;-1.423677
-1.423631;-1.422306;-1.422316;-1.422085;-1.422169
-1.422019;-1.420724;-1.420650;-1.420567;-1.420623
-1.420406;-1.419265;-1.419106;-1.419113;-1.419170
-1.418799;-1.417624;-1.417489;-1.417530;-1.417608
-1.417272;-1.415833;-1.415615;-1.415747;-1.415838
-1.415530;-1.413958;-1.413788;-1.413934;-1.413997
-1.413732;-1.412063;-1.411917;-1.412004;-1.412119
-1.411891;-1.410244;-1.410148;-1.410205;-1.410322
-1.410097;-1.408350;-1.408293;-1.408297;-1.408420
-1.408342;-1.406283;-1.406244;-1.406144;-1.406331
-1.406335;-1.404179;-1.404238;-1.404059;-1.404226
-1.404247;-1.402045;-1.402112;-1.401873;-1.402044
-1.402131;-1.400031;-1.400125;-1.399813;-1.399996
-1.399950;-1.397887;-1.398014;-1.397665;-1.397845
-1.397862;-1.395589;-1.395701;-1.395353;-1.395471
-1.395478;-1.393250;-1.393383;-1.392971;-1.393131
-1.393068;-1.390891;-1.390908;-1.390603;-1.390703
-1.390545;-1.388621;-1.388590;-1.388373;-1.388397
-1.388123;-1.386188;-1.386125;-1.385945;-1.385989
-1.385703;-1.383604;-1.383522;-1.383368;-1.383342
-1.383079;-1.380963;-1.380821;-1.380755;-1.380711
-1.380397;-1.378260;-1.378078;-1.378031;-1.378062
-1.377662;-1.375716;-1.375519;-1.375513;-1.375502
-1.375057;-1.372986;-1.372793;-1.372850;-1.372892
-1.372478;-1.370230;-1.370043;-1.370026;-1.370112
-1.369714;-1.367383;-1.367196;-1.367183;-1.367322
-1.366946;-1.364527;-1.364329;-1.364223;-1.364460
-1.364077;-1.361690;-1.361551;-1.361459;-1.361679
-1.361306;-1.358771;-1.358534;-1.358509;-1.358765
-1.358483;-1.355599;-1.355388;-1.355345;-1.355610
-1.355400;-1.352338;-1.352111;-1.352094;-1.352352
-1.352229;-1.349012;-1.348780;-1.348797;-1.348956
-1.348923;-1.345752;-1.345555;-1.345632;-1.345721
-1.345645;-1.342343;-1.342213;-1.342288;-1.342280
-1.342378;-1.338774;-1.338692;-1.338789;-1.338714
-1.338909;-1.335182;-1.335136;-1.335244;-1.335131
-1.335326;-1.331604;-1.331606;-1.331689;-1.331508
-1.331718;-1.328142;-1.328198;-1.328284;-1.328088
-1.328180;-1.324639;-1.324733;-1.324722;-1.324571
-1.324717;-1.320937;-1.321086;-1.321079;-1.320916
-1.321061;-1.317229;-1.317385;-1.317346;-1.317227
-1.317300;-1.313494;-1.313667;-1.313609;-1.313515
-1.313515;-1.309872;-1.310064;-1.310019;-1.309922
-1.309783;-1.306186;-1.306330;-1.306313;-1.306224
-1.306090;-1.302253;-1.302350;-1.302383;-1.302290
-1.302223;-1.298314;-1.298376;-1.298416;-1.298267
-1.298207;-1.294340;-1.294347;-1.294439;-1.294255
-1.294158;-1.290425;-1.290406;-1.290499;-1.290288
-1.290171;-1.286438;-1.286366;-1.286482;-1.286227
-1.286285;-1.282260;-1.282119;-1.282269;-1.282059
-1.282185;-1.278054;-1.277882;-1.277978;-1.277728
-1.277981;-1.273736;-1.273580;-1.273667;-1.273476
-1.273736;-1.269585;-1.269442;-1.269462;-1.269312
-1.269513;-1.265292;-1.265204;-1.265190;-1.265109
-1.265374;-1.260788;-1.260761;-1.260650;-1.260694
-1.260988;-1.256348;-1.256295;-1.256189;-1.256214
-1.256517;-1.251751;-1.251813;-1.251627;-1.251702
-1.251925;-1.247373;-1.247468;-1.247241;-1.247271
-1.247339;-1.242839;-1.242981;-1.242737;-1.242825
-1.242942;-1.238141;-1.238333;-1.238060;-1.238114
-1.238197;-1.233385;-1.233619;-1.233354;-1.233345
-1.233437;-1.228627;-1.228834;-1.228597;-1.228542
-1.228609;-1.224021;-1.224240;-1.223938;-1.223904
-1.223814;-1.219237;-1.219467;-1.219232;-1.219219
-1.219075;-1.214319;-1.214484;-1.214293;-1.214298
-1.214103;-1.209329;-1.209480;-1.209315;-1.209320
-1.209115;-1.204312;-1.204439;-1.204300;-1.204302
-1.204052;-1.199474;-1.199514;-1.199416;-1.199441
-1.199121;-1.194432;-1.194491;-1.194426;-1.194494
-1.194239;-1.189220;-1.189252;-1.189262;-1.189276
-1.189125;-1.183963;-1.183981;-1.184070;-1.184039
-1.183938;-1.178700;-1.178715;-1.178775;-1.178719
-1.178721;-1.173635;-1.173568;-1.173700;-1.173587
-1.173532;-1.168394;-1.168350;-1.168481;-1.168375
-1.168455;-1.163005;-1.162926;-1.163081;-1.162915
-1.163105;-1.157557;-1.157473;-1.157678;-1.157484
-1.157689;-1.152120;-1.152020;-1.152165;-1.151924
-1.152204;-1.146764;-1.146730;-1.146885;-1.146573
-1.146780;-1.141325;-1.141250;-1.141407;-1.141127
-1.141387;-1.135674;-1.135693;-1.135806;-1.135499
-1.135815;-1.129917;-1.130023;-1.130133;-1.129807
-1.130109;-1.124240;-1.124310;-1.124387;-1.124110
-1.124369;-1.118662;-1.118799;-1.118828;-1.118579
-1.118717;-1.112922;-1.113106;-1.113100;-1.112922
-1.113071;-1.107054;-1.107221;-1.107205;-1.107079
-1.107275;-1.101129;-1.101303;-1.101240;-1.101189
-1.101379;-1.095217;-1.095330;-1.095272;-1.095281
-1.095405;-1.089425;-1.089493;-1.089429;-1.089461
-1.089497;-1.083597;-1.083539;-1.083480;-1.083539
-1.083664;-1.077521;-1.077437;-1.077448;-1.077448
-1.077634;-1.071397;-1.071262;-1.071303;-1.071274
-1.071448;-1.065300;-1.065094;-1.065202;-1.065083
-1.065260;-1.059313;-1.059121;-1.059238;-1.059067
-1.059102;-1.053256;-1.053046;-1.053145;-1.052936
-1.053085;-1.046979;-1.046762;-1.046962;-1.046631
-1.046835;-1.040652;-1.040485;-1.040668;-1.040320
-1.040515;-1.034304;-1.034200;-1.034354;-1.033974
-1.034158;-1.028121;-1.028025;-1.028134;-1.027840
-1.027837;-1.021754;-1.021748;-1.021831;-1.021594
-1.021694;-1.015249;-1.015310;-1.015338;-1.015178
-1.015284;-1.008682;-1.008830;-1.008762;-1.008712
-1.008757;-1.002109;-1.002319;-1.002141;-1.002189
-1.002173;-0.995721;-0.995909;-0.995648;-0.995846
-0.995669;-0.989212;-0.989398;-0.989102;-0.989319
-0.989214;-0.982457;-0.982673;-0.982312;-0.982565
-0.982584;-0.975755;-0.975946;-0.975521;-0.975803
-0.975862;-0.968981;-0.969166;-0.968744;-0.968959
-0.969026;-0.962390;-0.962545;-0.962161;-0.962260
-0.962336;-0.955670;-0.955814;-0.955515;-0.955529
-0.955720;-0.948732;-0.948840;-0.948664;-0.948576
-0.948859;-0.941809;-0.941936;-0.941783;-0.941633
-0.941902;-0.934858;-0.934917;-0.934883;-0.934660
-0.934902;-0.928088;-0.928115;-0.928199;-0.927876
-0.927961;-0.921191;-0.921185;-0.921350;-0.920981
-0.921119;-0.914123;-0.914074;-0.914288;-0.913961
-0.914115;-0.906982;-0.906972;-0.907193;-0.906906
-0.906987;-0.899868;-0.899798;-0.900059;-0.899806
-0.899793;-0.892960;-0.892838;-0.893062;-0.892913
-0.892752;-0.885835;-0.885744;-0.885992;-0.885892
-0.885750;-0.878615;-0.878497;-0.878724;-0.878681
-0.878586;-0.871347;-0.871277;-0.871404;-0.871435
-0.871307;-0.864087;-0.863956;-0.864062;-0.864154
-0.863985;-0.856999;-0.856854;-0.856918;-0.857025
-0.856775;-0.849780;-0.849603;-0.849670;-0.849801
-0.849607;-0.842365;-0.842234;-0.842214;-0.842350
-0.842265;-0.834907;-0.834806;-0.834738;-0.834866
-0.834844;-0.827465;-0.827367;-0.827277;-0.827372
-0.827277;-0.820112;-0.820042;-0.819933;-0.819983
-0.819870;-0.812645;-0.812654;-0.812542;-0.812569
-0.812606;-0.805036;-0.805119;-0.804992;-0.804999
-0.805054;-0.797348;-0.797431;-0.797377;-0.797316
-0.797420;-0.789726;-0.789812;-0.789750;-0.789658
-0.789747;-0.782288;-0.782342;-0.782324;-0.782205
-0.782182;-0.774690;-0.774800;-0.774798;-0.774659
-0.774708;-0.766969;-0.767083;-0.767124;-0.766928
-0.767030;-0.759180;-0.759274;-0.759364;-0.759181
-0.759245;-0.751454;-0.751516;-0.751616;-0.751420
-0.751418;-0.743810;-0.743886;-0.744004;-0.743811
-0.743692;-0.736116;-0.736187;-0.736310;-0.736139
-0.736064;-0.728215;-0.728356;-0.728427;-0.728285
-0.728195;-0.720277;-0.720456;-0.720499;-0.720388
-0.720298;-0.712354;-0.712538;-0.712533;-0.712402
-0.712352;-0.704594;-0.704815;-0.704768;-0.704652
-0.704496;-0.696743;-0.697019;-0.696914;-0.696789
-0.696758;-0.688695;-0.688946;-0.688885;-0.688733
-0.688778;-0.680685;-0.680904;-0.680773;-0.680705
-0.680822;-0.672674;-0.672796;-0.672686;-0.672617
-0.672747;-0.664798;-0.664917;-0.664762;-0.664767
-0.664835;-0.656862;-0.656927;-0.656766;-0.656838
-0.657012;-0.648715;-0.648741;-0.648605;-0.648707
-0.648934;-0.640543;-0.640541;-0.640419;-0.640601
-0.640730;-0.632366;-0.632327;-0.632219;-0.632423
-0.632535;-0.624362;-0.624346;-0.624224;-0.624479
-0.624423;-0.616213;-0.616219;-0.616156;-0.616384
-0.616393;-0.607867;-0.607946;-0.607862;-0.608132
-0.608143;-0.599582;-0.599644;-0.599580;-0.599831
-0.599732;-0.591199;-0.591345;-0.591285;-0.591458
-0.591352;-0.583049;-0.583249;-0.583167;-0.583310
-0.583156;-0.574785;-0.575038;-0.574969;-0.575031
-0.574987;-0.566363;-0.566692;-0.566601;-0.566653
-0.566612;-0.557971;-0.558276;-0.558151;-0.558168
-0.558170;-0.549542;-0.549824;-0.549687;-0.549660
-0.549731;-0.541331;-0.541584;-0.541456;-0.541391
-0.541390;-0.532972;-0.533220;-0.533084;-0.532986
-0.533162;-0.524514;-0.524644;-0.524546;-0.524437
-0.524698;-0.515980;-0.516088;-0.515951;-0.515822
-0.516137;-0.507454;-0.507487;-0.507431;-0.507283
-0.507566;-0.499132;-0.499092;-0.499111;-0.498905
-0.499079;-0.490679;-0.490632;-0.490711;-0.490472
-0.490733;-0.482113;-0.481968;-0.482099;-0.481970
-0.482138;-0.473487;-0.473336;-0.473478;-0.473329
-0.473433;-0.464821;-0.464675;-0.464870;-0.464778
-0.464783;-0.456408;-0.456250;-0.456433;-0.456409
-0.456166;-0.447874;-0.447744;-0.447917;-0.447934
