13/11/2021 19:11:50.999;13/11/2021 19:11:51.099;13/11/2021 19:11:51.199;13/11/2021 19:11:51.299;13/11/2021 19:11:51.399;13/11/2021 19:11:51.499;13/11/2021 19:11:51.599;13/11/2021 19:11:51.699;13/11/2021 19:11:51.799;13/11/2021 19:11:51.899;13/11/2021 19:11:51.999;13/11/2021 19:11:52.099;13/11/2021 19:11:52.199;13/11/2021 19:11:52.299;13/11/2021 19:11:52.399;13/11/2021 19:11:52.499;13/11/2021 19:11:52.599;13/11/2021 19:11:52.699;13/11/2021 19:11:52.799;13/11/2021 19:11:52.899;13/11/2021 19:11:52.999;13/11/2021 19:11:53.099;13/11/2021 19:11:53.199;13/11/2021 19:11:53.299;13/11/2021 19:11:53.399;13/11/2021 19:11:53.499;13/11/2021 19:11:53.599;13/11/2021 19:11:53.699;13/11/2021 19:11:53.799;13/11/2021 19:11:53.899;13/11/2021 19:11:53.999;13/11/2021 19:11:54.099;13/11/2021 19:11:54.199;13/11/2021 19:11:54.299;13/11/2021 19:11:54.399;13/11/2021 19:11:54.499;13/11/2021 19:11:54.599;13/11/2021 19:11:54.699;13/11/2021 19:11:54.799;13/11/2021 19:11:54.899;13/11/2021 19:11:54.999;13/11/2021 19:11:55.099;13/11/2021 19:11:55.199;13/11/2021 19:11:55.299;13/11/2021 19:11:55.399;13/11/2021 19:11:55.499;13/11/2021 19:11:55.599;13/11/2021 19:11:55.699;13/11/2021 19:11:55.799;13/11/2021 19:11:55.899
102.015894;102.026134;102.025441;102.020593;102.016240;102.016339;102.017674;102.019307;102.019950;102.021335;102.027816;102.018565;102.018466;102.012678;102.021879;102.024204;102.022077;102.019554;102.022770;102.014014;102.013222;102.017130;102.021879;102.021286;102.016438;102.012728;102.018961;102.021929;102.020841;102.016932;102.029003;102.018664;102.022176;102.014607;102.012332;102.015547;102.014607;102.024996;102.016240;102.022671;102.008869;102.023660;102.014607;102.020692;102.025243;102.019505;102.018070;102.024946;102.013569;102.017130
102.411748;102.422384;102.421246;102.415261;102.414222;102.411600;102.413232;102.414766;102.417883;102.416448;102.422681;102.413480;102.411303;102.407148;102.414172;102.417932;102.415162;102.413133;102.419614;102.409473;102.407692;102.413529;102.416398;102.413826;102.411056;102.406257;102.416844;102.417190;102.417190;102.414222;102.425204;102.415310;102.420752;102.411105;102.410165;102.413232;102.410907;102.421296;102.414321;102.419713;102.407494;102.421197;102.410610;102.415261;102.420950;102.413727;102.414073;102.420059;102.410116;102.413727
102.804387;102.812995;102.813737;102.807009;102.807504;102.805426;102.804091;102.805278;102.813292;102.809532;102.815667;102.807257;102.802804;102.800578;102.804833;102.808939;102.806218;102.805278;102.812649;102.801865;102.799292;102.805971;102.806910;102.806168;102.801914;102.797264;102.810225;102.806168;102.806465;102.805822;102.815518;102.808147;102.809978;102.800628;102.803448;102.804635;102.799787;102.811659;102.806811;102.811412;102.801172;102.816409;102.801073;102.805872;102.813589;102.806713;102.807554;102.811264;102.803200;102.802458
103.189804;103.196680;103.195691;103.189260;103.192723;103.190051;103.188617;103.188518;103.197323;103.196087;103.197670;103.190942;103.186589;103.184165;103.187331;103.193267;103.189557;103.188716;103.198066;103.185995;103.185599;103.192723;103.190942;103.190695;103.185055;103.182977;103.196334;103.190695;103.192377;103.191882;103.199797;103.194553;103.197274;103.184857;103.190991;103.190892;103.185698;103.195691;103.193119;103.196285;103.188567;103.201429;103.187281;103.189705;103.197868;103.194355;103.192179;103.194256;103.186885;103.187479
103.564090;103.569383;103.569087;103.561518;103.566613;103.566118;103.565030;103.563595;103.574429;103.571313;103.571016;103.564931;103.562606;103.558797;103.559786;103.566316;103.560776;103.560083;103.571214;103.559539;103.559094;103.566860;103.561716;103.562111;103.556027;103.556422;103.571461;103.560677;103.563546;103.565871;103.572253;103.569136;103.569977;103.556373;103.566959;103.566514;103.559638;103.568196;103.566267;103.571214;103.565426;103.574924;103.561963;103.563744;103.573539;103.569532;103.567652;103.566564;103.562754;103.562754
103.941245;103.943521;103.943669;103.938228;103.942235;103.942680;103.940850;103.937832;103.950744;103.948765;103.945599;103.940256;103.938525;103.935161;103.935012;103.942136;103.935853;103.935012;103.947083;103.935309;103.938574;103.944362;103.937387;103.938722;103.931055;103.931846;103.948418;103.936447;103.937387;103.941938;103.945351;103.944461;103.942680;103.931104;103.942729;103.940949;103.934171;103.940108;103.939910;103.944609;103.941097;103.948765;103.936694;103.937040;103.946687;103.943917;103.942878;103.936298;103.937535;103.936348
104.316521;104.316768;104.317362;104.313008;104.318252;104.318401;104.316224;104.312910;104.325871;104.322507;104.319242;104.315878;104.313008;104.310832;104.308259;104.316966;104.307765;104.307468;104.320676;104.310733;104.316323;104.319341;104.309991;104.313454;104.304895;104.308507;104.324386;104.309546;104.311129;104.317955;104.319242;104.318005;104.318054;104.305093;104.320924;104.317510;104.310387;104.316669;104.315729;104.319786;104.317807;104.323793;104.313355;104.311920;104.322803;104.320627;104.317312;104.307814;104.313058;104.309249
104.687690;104.690164;104.689075;104.685613;104.692291;104.692142;104.689224;104.684969;104.699266;104.696248;104.690510;104.689323;104.686701;104.686454;104.682743;104.690955;104.681902;104.679726;104.692538;104.684128;104.690411;104.693280;104.681754;104.686454;104.676560;104.680022;104.696694;104.680121;104.681309;104.689570;104.689966;104.689174;104.688482;104.677747;104.693132;104.688828;104.682397;104.687938;104.685068;104.690708;104.690065;104.693528;104.686008;104.684969;104.694863;104.691846;104.690757;104.677203;104.686157;104.684227
105.050301;105.052627;105.051241;105.051241;105.054259;105.057722;105.053962;105.048323;105.062323;105.062224;105.052330;105.051340;105.049015;105.050301;105.047036;105.056238;105.044662;105.043524;105.055496;105.049510;105.057623;105.057178;105.045800;105.050499;105.040902;105.045602;105.061927;105.043574;105.048372;105.055100;105.054160;105.054704;105.053369;105.046195;105.061284;105.057277;105.049411;105.054308;105.050747;105.058662;105.057376;105.057277;105.051538;105.048224;105.062026;105.057128;105.054655;105.040061;105.051390;105.047828
105.403217;105.406581;105.404651;105.404998;105.407570;105.410489;105.409400;105.400694;105.414199;105.415782;105.405591;105.405740;105.403217;105.406680;105.401188;105.409351;105.399160;105.398121;105.406432;105.405740;105.411973;105.410192;105.398121;105.403761;105.393916;105.401139;105.413407;105.394955;105.401089;105.407768;105.404998;105.404899;105.405146;105.403415;105.411775;105.407916;105.401930;105.408015;105.402277;105.411181;105.411874;105.410983;105.406333;105.402821;105.414248;105.411033;105.406581;105.391888;105.407075;105.404750
105.758902;105.764641;105.761574;105.762464;105.763157;105.765234;105.765877;105.756923;105.768796;105.772358;105.761722;105.761920;105.760139;105.764245;105.759248;105.765828;105.755885;105.753807;105.761227;105.762414;105.766768;105.766075;105.756973;105.759298;105.750987;105.758754;105.768747;105.751976;105.758210;105.762513;105.759496;105.758853;105.760584;105.758111;105.767065;105.762414;105.757369;105.763354;105.755885;105.766520;105.763849;105.761870;105.759694;105.757665;105.768549;105.763404;105.758902;105.746040;105.759248;105.759644
106.112757;106.120128;106.116814;106.118743;106.118248;106.119139;106.119980;106.111669;106.120771;106.128291;106.116764;106.116319;106.114736;106.119436;106.114390;106.119930;106.113450;106.109987;106.114093;106.118347;106.117853;106.121414;106.112708;106.113895;106.106425;106.113747;106.121563;106.106870;106.113648;106.116764;106.113450;106.111323;106.116220;106.115874;106.123245;106.119930;106.113450;106.120870;106.113005;106.123294;106.120870;106.116121;106.115379;106.112906;106.124531;106.115775;106.112856;106.100588;106.115824;106.116863
106.461072;106.472648;106.468294;106.471015;106.470224;106.467206;106.472400;106.460726;106.469185;106.478831;106.467998;106.466662;106.466464;106.473192;106.467503;106.470521;106.465920;106.463694;106.465920;106.471708;106.469135;106.473390;106.466711;106.465672;106.459637;106.466068;106.472153;106.460528;106.466860;106.466266;106.463595;106.459143;106.467107;106.469086;106.472648;106.469778;106.463694;106.472104;106.462704;106.471708;106.470669;106.465672;106.465722;106.463644;106.473687;106.465771;106.462061;106.450189;106.466415;106.467602
106.802906;106.816609;106.810326;106.813641;106.812453;106.809584;106.815422;106.805825;106.810376;106.822199;106.812552;106.810524;106.809832;106.815471;106.811365;106.812206;106.810029;106.808545;106.806715;106.814976;106.808892;106.817648;106.811514;106.808298;106.803450;106.809634;106.814779;106.807309;106.814234;106.809238;106.809436;106.802510;106.813294;106.815966;106.818835;106.813888;106.810029;106.818192;106.809040;106.818340;106.815867;106.810574;106.809980;106.807408;106.819132;106.809782;106.805874;106.796376;106.809931;106.810673
107.136528;107.148549;107.142118;107.148500;107.143849;107.137517;107.146471;107.137616;107.139793;107.154634;107.144888;107.143008;107.142860;107.147114;107.145235;107.142860;107.146620;107.144146;107.141129;107.148252;107.139793;107.150033;107.147411;107.139645;107.135786;107.141722;107.144987;107.143058;107.148252;107.140090;107.141376;107.131828;107.145779;107.147955;107.150973;107.145828;107.140931;107.151864;107.141772;107.149885;107.146917;107.143058;107.142019;107.139941;107.150281;107.142118;107.138853;107.130888;107.143948;107.143751
107.471189;107.484892;107.476284;107.483705;107.479005;107.470002;107.480242;107.470645;107.473267;107.488652;107.481132;107.476828;107.474800;107.481083;107.477669;107.475245;107.481429;107.478609;107.475394;107.481775;107.472673;107.484496;107.484249;107.473514;107.469903;107.476631;107.479104;107.479500;107.485585;107.474404;107.476581;107.466242;107.481231;107.481973;107.485684;107.482468;107.474108;107.485782;107.476037;107.483111;107.479995;107.475889;107.474207;107.472970;107.482171;107.474207;107.469804;107.463571;107.476977;107.476828
107.804514;107.818118;107.808422;107.816783;107.811391;107.800903;107.812281;107.804910;107.806097;107.820691;107.815942;107.811588;107.809065;107.812726;107.811143;107.805751;107.814111;107.812578;107.806889;107.811638;107.803376;107.817673;107.815991;107.803970;107.802041;107.806543;107.809560;107.815645;107.818415;107.803426;107.808719;107.799221;107.813963;107.813567;107.816931;107.815793;107.807779;107.818811;107.810055;107.816634;107.813023;107.809065;107.805949;107.806345;107.816337;107.809313;107.805058;107.799369;107.809807;107.811539
108.134921;108.147090;108.136652;108.147783;108.141203;108.129924;108.139373;108.135465;108.134327;108.149316;108.146249;108.139917;108.137988;108.140758;108.140214;108.135564;108.144221;108.143627;108.136405;108.141550;108.133090;108.149119;108.148921;108.134871;108.132200;108.135910;108.139522;108.148129;108.150256;108.133437;108.139274;108.129825;108.145112;108.141352;108.148030;108.144370;108.136158;108.147041;108.141253;108.145458;108.140857;108.138829;108.135069;108.134030;108.145161;108.137493;108.134080;108.129034;108.138631;108.137790
108.456077;108.465674;108.456324;108.467603;108.463349;108.450783;108.459787;108.456571;108.457511;108.469532;108.469137;108.461716;108.460430;108.460282;108.459391;108.453356;108.464140;108.463101;108.456819;108.462557;108.453653;108.470621;108.468493;108.455780;108.453949;108.456769;108.461716;108.471907;108.471709;108.454098;108.462755;108.455532;108.467059;108.461964;108.471016;108.469681;108.460875;108.469038;108.464388;108.468147;108.465773;108.462903;108.459589;108.458649;108.468988;108.463052;108.458946;108.453900;108.464190;108.460677
108.767635;108.774957;108.764222;108.777876;108.773028;108.761303;108.769268;108.767734;108.769416;108.778865;108.778815;108.773918;108.771247;108.770653;108.770604;108.764420;108.772830;108.773473;108.767091;108.773176;108.766547;108.782724;108.778815;108.766201;108.764618;108.767091;108.772335;108.781982;108.781338;108.762837;108.772978;108.768724;108.778717;108.769812;108.780349;108.777777;108.769416;108.776639;108.772780;108.779409;108.773572;108.774957;108.769664;108.769911;108.779953;108.773967;108.770109;108.767190;108.773473;108.771445
109.082261;109.085130;109.078106;109.090325;109.087802;109.077611;109.082212;109.080728;109.085576;109.090226;109.090572;109.086664;109.084586;109.081519;109.081569;109.075039;109.084339;109.084636;109.078353;109.084685;109.078798;109.094728;109.089632;109.078897;109.076028;109.080431;109.085774;109.095173;109.092798;109.076374;109.085724;109.082904;109.091314;109.079293;109.092996;109.089583;109.082014;109.087752;109.085971;109.091265;109.085971;109.087950;109.082608;109.081668;109.092304;109.084784;109.081717;109.076325;109.085081;109.083993
109.394710;109.395947;109.390802;109.402823;109.400251;109.389566;109.395106;109.394117;109.399608;109.401686;109.401834;109.400152;109.398915;109.395057;109.395057;109.389763;109.395700;109.395403;109.391594;109.398470;109.393869;109.408463;109.398915;109.391445;109.388675;109.392930;109.398025;109.406534;109.403664;109.388329;109.395403;109.396590;109.401587;109.388774;109.402972;109.400300;109.394265;109.396788;109.396096;109.403813;109.398618;109.402131;109.395700;109.394364;109.405297;109.397035;109.395156;109.390951;109.399064;109.397085
109.702806;109.701619;109.700382;109.709435;109.707308;109.699987;109.703350;109.701817;109.709435;109.706516;109.705923;109.708743;109.706319;109.702806;109.701124;109.698057;109.702213;109.702114;109.699442;109.704587;109.702757;109.716509;109.706170;109.702312;109.699690;109.702312;109.708693;109.714036;109.710326;109.699690;109.702757;109.707407;109.710078;109.697315;109.710721;109.707852;109.702064;109.703103;109.704092;109.711859;109.705774;109.708693;109.701570;109.703153;109.711760;109.702559;109.701965;109.697612;109.705675;109.702509
110.001404;109.997991;109.998436;110.009468;110.006549;110.000959;110.003333;110.002492;110.009764;110.006895;110.003828;110.010012;110.006104;110.002097;110.001552;109.998683;110.003135;109.999128;110.000810;110.006203;110.003927;110.016591;110.004075;110.003877;110.000167;110.001602;110.009171;110.012584;110.008923;110.000019;110.003482;110.008577;110.010803;109.998287;110.010111;110.006895;110.003828;110.004669;110.006104;110.014217;110.009814;110.011743;110.006450;110.007291;110.013524;110.004718;110.004620;109.999920;110.009468;110.005757
110.288970;110.286843;110.288673;110.297776;110.295302;110.292186;110.292334;110.290058;110.298864;110.295747;110.290751;110.300051;110.295549;110.292829;110.291592;110.290157;110.293571;110.287585;110.291246;110.296489;110.296044;110.308362;110.291790;110.295945;110.293175;110.293027;110.300843;110.299903;110.298221;110.291394;110.292977;110.297924;110.300348;110.288475;110.297528;110.293966;110.293323;110.293571;110.295352;110.303069;110.297875;110.299359;110.295500;110.296489;110.300299;110.294313;110.293076;110.291542;110.298814;110.296836
110.580691;110.575893;110.581236;110.587123;110.585540;110.583264;110.582522;110.581631;110.588854;110.585688;110.577971;110.591476;110.584303;110.585045;110.582670;110.581681;110.583264;110.575200;110.583116;110.585045;110.585935;110.596967;110.579949;110.588508;110.584006;110.581928;110.589002;110.587964;110.586133;110.581681;110.581434;110.587568;110.590684;110.580345;110.587716;110.584303;110.584550;110.586628;110.586232;110.592910;110.588260;110.590388;110.587073;110.587320;110.588854;110.583017;110.582077;110.578861;110.585688;110.586183
110.867961;110.863113;110.870137;110.874837;110.872908;110.871720;110.870632;110.869346;110.874491;110.874886;110.864349;110.879586;110.871918;110.875084;110.873007;110.872314;110.873798;110.864448;110.873501;110.873947;110.874491;110.885226;110.866378;110.878300;110.872858;110.869395;110.876469;110.873402;110.873501;110.871275;110.868802;110.872957;110.878498;110.869841;110.873848;110.870335;110.871720;110.877014;110.875530;110.881070;110.876816;110.879339;110.876272;110.876717;110.875381;110.872710;110.869989;110.866031;110.875579;110.876915
111.153251;111.149838;111.155626;111.159781;111.156763;111.157407;111.155477;111.155477;111.156763;111.161859;111.148848;111.163195;111.155675;111.160721;111.160523;111.157308;111.160523;111.148453;111.160325;111.159583;111.160573;111.170021;111.151965;111.163689;111.159781;111.152410;111.160424;111.157802;111.158445;111.157456;111.153350;111.158099;111.163937;111.157209;111.157308;111.155824;111.157703;111.165074;111.161859;111.167004;111.162601;111.162700;111.161908;111.162403;111.157802;111.157060;111.155725;111.151569;111.156912;111.161710
111.430231;111.425680;111.431962;111.435524;111.430923;111.433793;111.431121;111.433743;111.428846;111.440372;111.426422;111.441361;111.430923;111.439482;111.438492;111.436365;111.441312;111.425976;111.438591;111.435227;111.437602;111.445467;111.427757;111.440471;111.438146;111.427609;111.435029;111.433347;111.433199;111.435277;111.430132;111.433199;111.440322;111.436217;111.434584;111.434535;111.434584;111.446160;111.440718;111.446506;111.441015;111.441708;111.441708;111.442598;111.437107;111.436860;111.435425;111.435079;111.436365;111.442499
111.697564;111.693408;111.699839;111.700779;111.697465;111.700680;111.696673;111.701868;111.693656;111.707062;111.692320;111.705281;111.697910;111.705875;111.705528;111.704143;111.709585;111.694002;111.708496;111.701818;111.704885;111.712800;111.696179;111.707359;111.706765;111.694843;111.700878;111.700878;111.701521;111.702906;111.697762;111.698157;111.706617;111.701917;111.698751;111.702709;111.702065;111.716065;111.707012;111.711118;111.706567;111.709783;111.710178;111.709535;111.702214;111.703154;111.699493;111.702956;111.702560;111.709535
111.969448;111.966035;111.970685;111.970190;111.965589;111.970784;111.967321;111.973603;111.961582;111.978649;111.965936;111.975335;111.969497;111.976423;111.978006;111.975731;111.980084;111.963264;111.978550;111.971971;111.974296;111.981024;111.966134;111.973900;111.976324;111.962324;111.966628;111.968162;111.972762;111.971080;111.968360;111.966381;111.975483;111.971031;111.966134;111.971971;111.973010;111.988593;111.975879;111.982706;111.976324;111.978451;111.979193;111.979540;111.973406;111.972861;111.970685;111.970685;111.971080;111.977116
112.240293;112.237028;112.239898;112.239254;112.233615;112.238265;112.236138;112.245290;112.228470;112.247664;112.236880;112.243806;112.241382;112.244399;112.248307;112.245191;112.251374;112.235297;112.248011;112.241975;112.243608;112.251028;112.238413;112.243064;112.247071;112.233516;112.235891;112.238265;112.242915;112.239403;112.238562;112.233763;112.241876;112.241283;112.233763;112.240293;112.239452;112.256816;112.243360;112.250039;112.241629;112.246576;112.247219;112.246972;112.243014;112.240689;112.239254;112.239502;112.241382;112.246625
112.506884;112.504213;112.505796;112.503817;112.499612;112.503669;112.502729;112.511287;112.493874;112.512128;112.503372;112.507280;112.508121;112.506785;112.514651;112.508863;112.516185;112.501393;112.512474;112.506637;112.507725;112.514503;112.503817;112.507527;112.511337;112.500156;112.499662;112.503224;112.511435;112.506340;112.506439;112.500206;112.506142;112.505549;112.498920;112.507132;112.506093;112.522962;112.508368;112.515690;112.507330;112.512474;112.513761;112.512227;112.510941;112.504411;112.504807;112.505103;112.506043;112.509754
112.766846;112.766104;112.763878;112.762938;112.758981;112.761009;112.762246;112.772239;112.752995;112.769567;112.765857;112.765461;112.769270;112.766550;112.774019;112.769221;112.776839;112.764323;112.772436;112.766302;112.767341;112.773178;112.764027;112.764868;112.768182;112.759673;112.759278;112.762345;112.773030;112.765263;112.767440;112.757546;112.762592;112.763532;112.756557;112.765659;112.763829;112.781440;112.768528;112.775355;112.764323;112.770656;112.772486;112.771447;112.773129;112.766648;112.766203;112.768726;112.767588;112.769617
113.018695;113.017063;113.015876;113.010187;113.009494;113.009098;113.012462;113.022257;113.004992;113.014985;113.015480;113.013650;113.018943;113.012017;113.019388;113.015529;113.024187;113.013303;113.020229;113.015035;113.016321;113.020377;113.014045;113.014441;113.016717;113.011374;113.009247;113.010038;113.025176;113.014738;113.019536;113.007466;113.011374;113.012413;113.006625;113.013748;113.012067;113.029232;113.016222;113.021664;113.012067;113.018596;113.020278;113.018300;113.022455;113.012165;113.015183;113.016618;113.017063;113.017904
113.268961;113.268121;113.265993;113.261046;113.262234;113.259859;113.266340;113.274650;113.258919;113.264608;113.267032;113.262976;113.270643;113.262877;113.269802;113.263619;113.275343;113.265152;113.269654;113.266933;113.264856;113.268714;113.262481;113.263817;113.264509;113.262877;113.260156;113.258375;113.275986;113.262976;113.269258;113.257188;113.259265;113.259859;113.255258;113.263470;113.261343;113.275343;113.265301;113.270792;113.261343;113.268022;113.270248;113.268170;113.274997;113.262036;113.267032;113.265400;113.266834;113.265944
113.517892;113.517546;113.513192;113.509977;113.510917;113.506316;113.514577;113.520563;113.509828;113.510175;113.516556;113.511016;113.518436;113.508245;113.518288;113.510422;113.520959;113.514874;113.517100;113.516259;113.513489;113.516259;113.511560;113.514182;113.512203;113.515221;113.510620;113.506959;113.526252;113.511461;113.519920;113.506860;113.507058;113.506959;113.503199;113.509581;113.507206;113.519524;113.512302;113.516804;113.507256;113.515023;113.514627;113.513835;113.523630;113.506514;113.514577;113.512302;113.514924;113.512648
113.762321;113.762271;113.758412;113.754257;113.756384;113.750448;113.761974;113.763607;113.755889;113.753465;113.761925;113.756829;113.763557;113.753416;113.760045;113.752674;113.762667;113.757473;113.760094;113.760886;113.755049;113.757324;113.756087;113.759402;113.755593;113.760094;113.755939;113.750052;113.770879;113.757176;113.767317;113.752179;113.751388;113.752179;113.749706;113.754752;113.751437;113.760441;113.758215;113.758858;113.752476;113.758363;113.758759;113.756384;113.769642;113.749458;113.761084;113.755345;113.759105;113.756978
113.998488;113.997103;113.993096;113.990968;113.992453;113.986269;113.998587;113.997152;113.993838;113.988990;113.997696;113.992601;113.997795;113.988990;113.997894;113.988000;113.997993;113.995569;113.996262;113.998438;113.991661;113.994134;113.993195;113.998488;113.990672;113.998834;113.994184;113.986120;114.009124;113.992700;114.002544;113.991809;113.987654;113.988050;113.986120;113.992650;113.989138;113.994036;113.995223;113.992601;113.990672;113.994629;113.995569;113.993343;114.006997;113.986566;113.998933;113.993590;113.998636;113.995322
114.222832;114.221298;114.216351;114.214125;114.216895;114.211355;114.223722;114.220062;114.221001;114.212641;114.223079;114.216648;114.219319;114.212987;114.220952;114.211108;114.219468;114.218033;114.220012;114.221842;114.213284;114.217044;114.216401;114.222189;114.214224;114.223228;114.219715;114.211751;114.234358;114.217143;114.229164;114.217341;114.213927;114.212987;114.212790;114.218429;114.216401;114.216747;114.221595;114.215956;114.217044;114.218429;114.220457;114.216698;114.231390;114.209426;114.225454;114.217588;114.221941;114.218182
114.450194;114.448660;114.444505;114.440992;114.444505;114.437876;114.450639;114.443416;114.449402;114.439310;114.447621;114.443268;114.445247;114.439162;114.449056;114.438172;114.443762;114.442773;114.446879;114.448314;114.437084;114.441635;114.441487;114.448165;114.438469;114.447225;114.444752;114.435897;114.457020;114.441586;114.452914;114.443367;114.439755;114.440201;114.438321;114.443416;114.442427;114.439063;114.445692;114.437579;114.440201;114.444158;114.445642;114.441685;114.455833;114.435748;114.451430;114.442179;114.449056;114.443664
114.670827;114.669096;114.668008;114.664891;114.666425;114.662071;114.673499;114.665386;114.673647;114.665781;114.670234;114.665930;114.667612;114.663061;114.671817;114.659202;114.664891;114.664495;114.668997;114.672608;114.659252;114.666128;114.664891;114.672361;114.662516;114.671965;114.667315;114.659350;114.679979;114.663506;114.675576;114.669591;114.663852;114.664149;114.663110;114.669492;114.668107;114.661131;114.669393;114.659449;114.665237;114.665386;114.669640;114.663704;114.678050;114.659449;114.674983;114.664446;114.672213;114.667068
114.890422;114.886910;114.886020;114.881914;114.884486;114.880232;114.889482;114.884634;114.891709;114.886217;114.889334;114.885327;114.886465;114.883299;114.890719;114.878649;114.880627;114.880133;114.886613;114.889977;114.874988;114.884486;114.881963;114.888641;114.880133;114.887702;114.885723;114.876076;114.896012;114.879885;114.891758;114.889680;114.881914;114.883991;114.882013;114.889482;114.887850;114.878451;114.889829;114.877560;114.884189;114.883892;114.889829;114.883991;114.895419;114.879935;114.894231;114.883497;114.890967;114.886366
115.099876;115.096858;115.096661;115.091664;115.094781;115.091615;115.099184;115.094385;115.101113;115.097699;115.098738;115.096858;115.096562;115.094632;115.102201;115.090625;115.091664;115.090279;115.099579;115.102003;115.086321;115.097502;115.094830;115.100618;115.092950;115.098392;115.097403;115.088399;115.104180;115.090477;115.101954;115.103685;115.091813;115.097056;115.093297;115.100668;115.101509;115.090279;115.100074;115.088844;115.096364;115.097749;115.101311;115.094880;115.104279;115.094583;115.104180;115.095473;115.104279;115.099777
115.300623;115.296517;115.298892;115.292758;115.294934;115.293450;115.299535;115.295182;115.300722;115.301514;115.300079;115.297507;115.297952;115.297309;115.303097;115.291768;115.292114;115.288948;115.297160;115.302008;115.285486;115.297853;115.293401;115.300376;115.294291;115.297259;115.296171;115.288701;115.303443;115.290927;115.300673;115.303492;115.293500;115.299683;115.293005;115.303641;115.304383;115.292708;115.302404;115.291026;115.298694;115.297952;115.302948;115.296121;115.303443;115.298051;115.303393;115.296220;115.304284;115.299931
115.503349;115.500628;115.501568;115.492911;115.498056;115.497809;115.500529;115.499738;115.502508;115.504734;115.503399;115.501865;115.502360;115.502558;115.506367;115.495483;115.494642;115.490586;115.500480;115.504536;115.489646;115.502211;115.494989;115.500876;115.497710;115.498699;115.496770;115.488162;115.503102;115.491575;115.499392;115.506664;115.494890;115.501618;115.493406;115.505476;115.506119;115.494642;115.502063;115.492268;115.498501;115.498699;115.501964;115.497363;115.501865;115.500826;115.502459;115.497809;115.504734;115.502854
115.701920;115.699397;115.701128;115.691531;115.698259;115.697269;115.700782;115.700831;115.698852;115.706026;115.701771;115.701178;115.702513;115.703354;115.706471;115.696577;115.695142;115.689008;115.699891;115.703305;115.689453;115.704195;115.693905;115.701870;115.697814;115.698061;115.697368;115.689701;115.700287;115.692075;115.699594;115.706520;115.693955;115.702909;115.694153;115.706322;115.706619;115.696379;115.700683;115.693559;115.697418;115.698358;115.701524;115.695835;115.700337;115.701375;115.698358;115.697418;115.702216;115.703206
115.897472;115.897225;115.898165;115.889310;115.897769;115.894306;115.897373;115.899797;115.895840;115.904299;115.898115;115.898412;115.901628;115.900836;115.904200;115.894999;115.893366;115.885402;115.895345;115.899946;115.887529;115.902172;115.891140;115.896730;115.894949;115.891932;115.892674;115.884215;115.893762;115.886540;115.893119;115.902766;115.890398;115.901034;115.888914;115.903062;115.902716;115.894949;115.897472;115.892278;115.895790;115.894752;115.897769;115.894949;115.894653;115.899946;115.894455;115.894752;115.898511;115.901925
116.087386;116.085753;116.085951;116.075266;116.086396;116.082587;116.085407;116.090403;116.082686;116.093470;116.087584;116.089364;116.089810;116.090799;116.093916;116.085753;116.083230;116.074326;116.084863;116.089266;116.078976;116.092333;116.082092;116.087485;116.087633;116.085011;116.082834;116.076107;116.084417;116.079421;116.084269;116.090601;116.080608;116.091442;116.080114;116.093866;116.091986;116.086297;116.085258;116.082043;116.084516;116.083379;116.085110;116.084170;116.082983;116.090849;116.082142;116.083725;116.086990;116.092679
116.264783;116.263744;116.264882;116.254691;116.266910;116.260776;116.264437;116.270274;116.262062;116.271709;116.262359;116.266564;116.268543;116.268988;116.271610;116.263546;116.263744;116.252614;116.261963;116.264981;116.258649;116.269631;116.258550;116.265822;116.264140;116.261370;116.260430;116.253653;116.262458;116.258649;116.263645;116.268543;116.257363;116.272154;116.259094;116.271165;116.271462;116.266663;116.263299;116.262953;116.263992;116.261370;116.263448;116.262112;116.263448;116.268444;116.261320;116.262260;116.263349;116.272253
116.444803;116.445000;116.445891;116.437135;116.449700;116.441439;116.446979;116.453658;116.442527;116.452371;116.442329;116.449947;116.449898;116.448909;116.453658;116.444654;116.446386;116.437036;116.442824;116.444506;116.444110;116.452322;116.441439;116.446237;116.444704;116.443417;116.441290;116.436393;116.442230;116.438965;116.443764;116.447177;116.437531;116.450541;116.439509;116.449700;116.449205;116.446386;116.441834;116.441241;116.442181;116.439955;116.441340;116.441735;116.442428;116.446188;116.440152;116.439658;116.440499;116.451283
116.624179;116.622398;116.623338;116.616165;116.628235;116.619677;116.625366;116.632836;116.621755;116.629373;116.619479;116.627394;116.628730;116.626158;116.630462;116.623635;116.624278;116.615027;116.620518;116.621606;116.623684;116.630165;116.619430;116.624426;116.624476;116.622794;116.619529;116.615027;116.620023;116.618836;116.623041;116.623833;116.616857;116.628681;116.620073;116.627790;116.627592;116.626801;116.621508;116.621705;116.620419;116.619776;116.617599;116.619875;116.622695;116.623833;116.619084;116.616313;116.616264;116.628532
116.797124;116.795591;116.797174;116.792227;116.803605;116.792326;116.798856;116.805336;116.796531;116.801477;116.790693;116.801725;116.800389;116.797470;116.803060;116.797619;116.797569;116.792721;116.793859;116.795046;116.799251;116.803110;116.793859;116.797322;116.796135;116.796976;116.791039;116.788467;116.793463;116.790050;116.797372;116.793909;116.789852;116.801774;116.794354;116.798559;116.800241;116.799251;116.794354;116.795986;116.794057;116.793315;116.790842;116.793018;116.797866;116.794453;116.794156;116.787577;116.789407;116.801774
